forest_class	fire_2015	trans_cod	sp	number	cat_cod	predation	arthropod	bird	mammal	reptile	lost	excluded	multiple	relative_predation	arthropod_multiple	multi_taxa
LBF	1	B307_T7	SP75	N43	B307_T7_SP75_N43	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP75	N44	B307_T7_SP75_N44	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP75	N45	B307_T7_SP75_N45	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP75	N46	B307_T7_SP75_N46	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP75	N47	B307_T7_SP75_N47	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP75	N48	B307_T7_SP75_N48	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP75	N49	B307_T7_SP75_N49	1	1	0	1	0	0	0	2	0	1	1
LBF	1	B307_T7	SP75	N50	B307_T7_SP75_N50	1	0	0	1	0	0	0	1	0	1	0
LBF	1	B307_T7	SP75	N51	B307_T7_SP75_N51	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP75	N52	B307_T7_SP75_N52	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP75	N53	B307_T7_SP75_N53	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP75	N54	B307_T7_SP75_N54	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP75	N55	B307_T7_SP75_N55	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP75	N56	B307_T7_SP75_N56	1	1	1	0	0	0	0	2	0	1	1
LBF	1	B307_T7	SP75	N57	B307_T7_SP75_N57	1	1	0	1	0	0	0	2	0	1	1
LBF	1	B307_T7	SP75	N58	B307_T7_SP75_N58	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP75	N59	B307_T7_SP75_N59	1	0	0	1	0	0	0	1	0	1	0
LBF	1	B307_T7	SP75	N60	B307_T7_SP75_N60	1	1	0	1	0	0	0	2	0	1	1
LBF	1	B307_T7	SP125	N61	B307_T7_SP125_N61	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N62	B307_T7_SP125_N62	1	1	1	0	0	0	0	2	0	1	1
LBF	1	B307_T7	SP125	N63	B307_T7_SP125_N63	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N64	B307_T7_SP125_N64	1	1	1	0	0	0	0	2	0	1	1
LBF	1	B307_T7	SP125	N65	B307_T7_SP125_N65	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N66	B307_T7_SP125_N66	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP125	N67	B307_T7_SP125_N67	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N68	B307_T7_SP125_N68	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP125	N69	B307_T7_SP125_N69	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP125	N70	B307_T7_SP125_N70	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N71	B307_T7_SP125_N71	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP125	N72	B307_T7_SP125_N72	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N73	B307_T7_SP125_N73	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N74	B307_T7_SP125_N74	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N75	B307_T7_SP125_N75	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP125	N76	B307_T7_SP125_N76	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N77	B307_T7_SP125_N77	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP125	N78	B307_T7_SP125_N78	1	0	0	1	0	0	0	1	0	1	0
LBF	1	B307_T7	SP125	N79	B307_T7_SP125_N79	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N80	B307_T7_SP125_N80	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N81	B307_T7_SP125_N81	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP125	N82	B307_T7_SP125_N82	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP125	N83	B307_T7_SP125_N83	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP125	N84	B307_T7_SP125_N84	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP125	N85	B307_T7_SP125_N85	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N86	B307_T7_SP125_N86	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N87	B307_T7_SP125_N87	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N88	B307_T7_SP125_N88	1	0	0	1	0	0	0	1	0	1	0
LBF	1	B307_T7	SP125	N89	B307_T7_SP125_N89	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP125	N90	B307_T7_SP125_N90	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N91	B307_T7_SP175_N91	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N92	B307_T7_SP175_N92	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N93	B307_T7_SP175_N93	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP175	N94	B307_T7_SP175_N94	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP175	N95	B307_T7_SP175_N95	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N96	B307_T7_SP175_N96	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP175	N97	B307_T7_SP175_N97	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP175	N98	B307_T7_SP175_N98	1	0	1	1	0	0	0	2	0	1	1
LBF	1	B307_T7	SP175	N99	B307_T7_SP175_N99	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP175	N100	B307_T7_SP175_N100	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP175	N101	B307_T7_SP175_N101	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N102	B307_T7_SP175_N102	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N103	B307_T7_SP175_N103	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N104	B307_T7_SP175_N104	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP175	N105	B307_T7_SP175_N105	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N106	B307_T7_SP175_N106	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP175	N107	B307_T7_SP175_N107	1	0	1	0	0	0	0	1	0	1	0
LBF	1	B307_T7	SP175	N108	B307_T7_SP175_N108	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N109	B307_T7_SP175_N109	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP175	N110	B307_T7_SP175_N110	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP175	N111	B307_T7_SP175_N111	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N112	B307_T7_SP175_N112	1	0	0	1	0	0	0	1	0	1	0
LBF	1	B307_T7	SP175	N113	B307_T7_SP175_N113	1	1	1	0	0	0	0	2	0	1	1
LBF	1	B307_T7	SP175	N114	B307_T7_SP175_N114	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N115	B307_T7_SP175_N115	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N116	B307_T7_SP175_N116	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N117	B307_T7_SP175_N117	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP175	N118	B307_T7_SP175_N118	1	0	1	0	0	0	0	1	0	1	0
LBF	1	B307_T7	SP175	N119	B307_T7_SP175_N119	1	1	0	1	0	0	0	2	0	1	1
LBF	1	B307_T7	SP175	N120	B307_T7_SP175_N120	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP225	N121	B307_T7_SP225_N121	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N122	B307_T7_SP225_N122	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N123	B307_T7_SP225_N123	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N124	B307_T7_SP225_N124	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP225	N125	B307_T7_SP225_N125	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N126	B307_T7_SP225_N126	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP225	N127	B307_T7_SP225_N127	1	1	1	0	0	0	0	2	0	1	1
LBF	1	B307_T7	SP225	N128	B307_T7_SP225_N128	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP225	N129	B307_T7_SP225_N129	1	1	1	0	0	0	0	2	0	1	1
LBF	1	B307_T7	SP225	N130	B307_T7_SP225_N130	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N131	B307_T7_SP225_N131	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N132	B307_T7_SP225_N132	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N133	B307_T7_SP225_N133	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP225	N134	B307_T7_SP225_N134	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N135	B307_T7_SP225_N135	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N136	B307_T7_SP225_N136	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N137	B307_T7_SP225_N137	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N138	B307_T7_SP225_N138	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N139	B307_T7_SP225_N139	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N140	B307_T7_SP225_N140	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N141	B307_T7_SP225_N141	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP225	N142	B307_T7_SP225_N142	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N143	B307_T7_SP225_N143	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N144	B307_T7_SP225_N144	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N145	B307_T7_SP225_N145	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N146	B307_T7_SP225_N146	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N147	B307_T7_SP225_N147	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T7	SP225	N148	B307_T7_SP225_N148	1	1	0	1	0	0	0	2	0	1	1
LBF	1	B307_T7	SP225	N149	B307_T7_SP225_N149	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T7	SP225	N150	B307_T7_SP225_N150	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP25	N1	B112_T12_SP25_N1	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP25	N2	B112_T12_SP25_N2	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP25	N3	B112_T12_SP25_N3	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP25	N4	B112_T12_SP25_N4	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N5	B112_T12_SP25_N5	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N6	B112_T12_SP25_N6	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N7	B112_T12_SP25_N7	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP25	N8	B112_T12_SP25_N8	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N9	B112_T12_SP25_N9	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N10	B112_T12_SP25_N10	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N11	B112_T12_SP25_N11	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP25	N12	B112_T12_SP25_N12	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N13	B112_T12_SP25_N13	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N14	B112_T12_SP25_N14	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N15	B112_T12_SP25_N15	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N16	B112_T12_SP25_N16	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP25	N17	B112_T12_SP25_N17	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP25	N18	B112_T12_SP25_N18	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP25	N19	B112_T12_SP25_N19	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N20	B112_T12_SP25_N20	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP25	N21	B112_T12_SP25_N21	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N22	B112_T12_SP25_N22	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N23	B112_T12_SP25_N23	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP25	N24	B112_T12_SP25_N24	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N25	B112_T12_SP25_N25	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N26	B112_T12_SP25_N26	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N27	B112_T12_SP25_N27	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N28	B112_T12_SP25_N28	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N29	B112_T12_SP25_N29	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP25	N30	B112_T12_SP25_N30	1	1	1	0	0	0	0	2	0	1	1
LF	1	B112_T12	SP75	N31	B112_T12_SP75_N31	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N32	B112_T12_SP75_N32	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N33	B112_T12_SP75_N33	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N34	B112_T12_SP75_N34	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N35	B112_T12_SP75_N35	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N36	B112_T12_SP75_N36	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N37	B112_T12_SP75_N37	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N38	B112_T12_SP75_N38	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N39	B112_T12_SP75_N39	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N40	B112_T12_SP75_N40	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N41	B112_T12_SP75_N41	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N42	B112_T12_SP75_N42	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N43	B112_T12_SP75_N43	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N44	B112_T12_SP75_N44	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N45	B112_T12_SP75_N45	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N46	B112_T12_SP75_N46	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N47	B112_T12_SP75_N47	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N48	B112_T12_SP75_N48	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N49	B112_T12_SP75_N49	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N50	B112_T12_SP75_N50	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N51	B112_T12_SP75_N51	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N52	B112_T12_SP75_N52	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N53	B112_T12_SP75_N53	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N54	B112_T12_SP75_N54	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N55	B112_T12_SP75_N55	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N56	B112_T12_SP75_N56	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N57	B112_T12_SP75_N57	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N58	B112_T12_SP75_N58	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP75	N59	B112_T12_SP75_N59	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP75	N60	B112_T12_SP75_N60	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N61	B112_T12_SP125_N61	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N62	B112_T12_SP125_N62	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N63	B112_T12_SP125_N63	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N64	B112_T12_SP125_N64	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N65	B112_T12_SP125_N65	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N66	B112_T12_SP125_N66	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N67	B112_T12_SP125_N67	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N68	B112_T12_SP125_N68	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N69	B112_T12_SP125_N69	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N70	B112_T12_SP125_N70	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N71	B112_T12_SP125_N71	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N72	B112_T12_SP125_N72	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N73	B112_T12_SP125_N73	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N74	B112_T12_SP125_N74	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N75	B112_T12_SP125_N75	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N76	B112_T12_SP125_N76	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N77	B112_T12_SP125_N77	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N78	B112_T12_SP125_N78	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N79	B112_T12_SP125_N79	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N80	B112_T12_SP125_N80	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N81	B112_T12_SP125_N81	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N82	B112_T12_SP125_N82	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N83	B112_T12_SP125_N83	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N84	B112_T12_SP125_N84	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N85	B112_T12_SP125_N85	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N86	B112_T12_SP125_N86	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N87	B112_T12_SP125_N87	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N88	B112_T12_SP125_N88	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP125	N89	B112_T12_SP125_N89	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP125	N90	B112_T12_SP125_N90	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N91	B112_T12_SP175_N91	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N92	B112_T12_SP175_N92	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N93	B112_T12_SP175_N93	1	0	0	1	0	0	0	1	0	1	0
LF	1	B112_T12	SP175	N94	B112_T12_SP175_N94	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N95	B112_T12_SP175_N95	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N96	B112_T12_SP175_N96	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N97	B112_T12_SP175_N97	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N98	B112_T12_SP175_N98	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N99	B112_T12_SP175_N99	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N100	B112_T12_SP175_N100	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N101	B112_T12_SP175_N101	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N102	B112_T12_SP175_N102	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N103	B112_T12_SP175_N103	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N104	B112_T12_SP175_N104	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N105	B112_T12_SP175_N105	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N106	B112_T12_SP175_N106	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N107	B112_T12_SP175_N107	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N108	B112_T12_SP175_N108	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N109	B112_T12_SP175_N109	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N110	B112_T12_SP175_N110	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N111	B112_T12_SP175_N111	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N112	B112_T12_SP175_N112	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N113	B112_T12_SP175_N113	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N114	B112_T12_SP175_N114	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N115	B112_T12_SP175_N115	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N116	B112_T12_SP175_N116	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N117	B112_T12_SP175_N117	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N118	B112_T12_SP175_N118	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP175	N119	B112_T12_SP175_N119	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP175	N120	B112_T12_SP175_N120	1	0	1	0	0	0	0	1	0	1	0
LF	1	B112_T12	SP225	N121	B112_T12_SP225_N121	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N122	B112_T12_SP225_N122	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N123	B112_T12_SP225_N123	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP225	N124	B112_T12_SP225_N124	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N125	B112_T12_SP225_N125	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N126	B112_T12_SP225_N126	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP225	N127	B112_T12_SP225_N127	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N128	B112_T12_SP225_N128	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP225	N129	B112_T12_SP225_N129	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP225	N130	B112_T12_SP225_N130	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP225	N131	B112_T12_SP225_N131	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP225	N132	B112_T12_SP225_N132	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP225	N133	B112_T12_SP225_N133	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N134	B112_T12_SP225_N134	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N135	B112_T12_SP225_N135	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP225	N136	B112_T12_SP225_N136	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N137	B112_T12_SP225_N137	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N138	B112_T12_SP225_N138	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N139	B112_T12_SP225_N139	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N140	B112_T12_SP225_N140	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N141	B112_T12_SP225_N141	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP225	N142	B112_T12_SP225_N142	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP225	N143	B112_T12_SP225_N143	1	1	0	0	0	0	0	1	1	0	0
LF	1	B112_T12	SP225	N144	B112_T12_SP225_N144	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N145	B112_T12_SP225_N145	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N146	B112_T12_SP225_N146	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N147	B112_T12_SP225_N147	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N148	B112_T12_SP225_N148	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N149	B112_T12_SP225_N149	0	0	0	0	0	0	0	0	0	0	0
LF	1	B112_T12	SP225	N150	B112_T12_SP225_N150	1	1	0	0	0	0	0	1	1	0	0
LF	0	B260_T6	SP25	N1	B260_T6_SP25_N1	0	0	0	0	0	0	0	0	0	0	0
LF	0	B260_T6	SP25	N2	B260_T6_SP25_N2	1	1	0	0	0	0	0	1	1	0	0
